time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4000000000000017,0.354198031978,-0.258818417125,15.0897197224,6.23322882408,0.0449308146986,0.0,0.0489434735988,-0.355161811004,4.15463102793,-0.0807273917433,0.0370488997149,0.0,452.80072177694154,453.3281437800787,453.8473965825272,454.1145769765576
2.4600000000000017,0.356256024005,-0.281110969577,15.3406307397,6.22817226748,0.0471179581666,0.0,0.0194571590273,-0.38838279938,4.20882620693,-0.0925283618356,0.0352321505865,0.0,438.7222336646501,438.5719735281414,440.28892998106124,439.30544170480607
2.520000000000002,0.35647769492,-0.305526386824,15.595317156,6.22279271639,0.0495271400803,0.0,-0.0122761593682,-0.425982580204,4.28040046,-0.0844662768963,0.048520900019,0.0,444.2354219515682,445.32465654006705,445.408757135325,446.0609485728243
2.580000000000002,0.354575488732,-0.332509750761,15.8576723355,6.21824298129,0.0521377391142,0.0,-0.0514125693047,-0.473964035794,4.46400607591,-0.0625613541636,0.0309056462356,0.0,480.6095181768898,479.2733185014564,479.00795605149295,480.66671615278887
2.640000000000002,0.350478540476,-0.362210018767,16.1270376318,6.21432353987,0.0547974693188,0.0,-0.085361632024,-0.516394003081,4.51458404716,-0.0715144075494,0.062729624704,0.0,438.9534140666271,441.5877502563443,441.9089075714983,441.1669891621578
2.700000000000002,0.344265035388,-0.394561351034,16.3998320678,6.20997230705,0.0590483241609,0.0,-0.122130533801,-0.562382139705,4.57823803842,-0.0746116241938,0.083485978017,0.0,444.5923725561299,446.29365273616054,445.8925381362785,445.6353578931419
2.760000000000002,0.335727537817,-0.429795653607,16.6769446646,6.20513396984,0.0639428579096,0.0,-0.162923052141,-0.612525705799,4.65843514753,-0.096779225955,0.0774540725597,0.0,452.3447372287793,451.8639324839354,451.76621600832146,449.9696522095289
2.820000000000002,0.324813625948,-0.467935122558,16.956263465,6.19912435666,0.0690525065424,0.0,-0.20129804473,-0.659298110984,4.65211941485,-0.107957485179,0.0972875241968,0.0,423.0621773664245,424.77286207706703,425.7906308269185,424.82387594108815
2.880000000000002,0.311414324705,-0.509097109235,17.2364660224,6.19256088696,0.0749256386536,0.0,-0.245875241518,-0.713354022808,4.68769366166,-0.11242198383,0.0990546164634,0.0,438.0487289709564,438.20402954343274,438.9883711583673,438.60696477450415
2.940000000000002,0.295022693505,-0.553875372185,17.5214902522,6.18558358289,0.0809595160877,0.0,-0.301103945053,-0.779923724598,4.81243332628,-0.125421220593,0.103423268738,0.0,467.18661596937494,467.5353330238643,466.7836863619928,465.756499417757
3.000000000000002,0.275117774613,-0.602882128938,17.8148032045,6.17795241391,0.0874918921184,0.0,-0.36303752926,-0.854391325158,4.9638187221,-0.130968620988,0.11799450065,0.0,476.1593107754825,477.2823060510175,475.8851736411043,475.4466873850753
3.0600000000000023,0.251325685042,-0.656553133349,18.1174171955,6.17044277617,0.0945076103936,0.0,-0.430746824985,-0.935402871931,5.12238316703,-0.115539091856,0.114709026157,0.0,480.7069033324726,480.46896464135193,478.8985775990858,480.0577686751993
3.1200000000000023,0.223857932336,-0.71460444632,18.4238834309,6.16342759271,0.101201960029,0.0,-0.485417712657,-1.00022413411,5.09309954065,-0.119831826925,0.104424115714,0.0,423.5678233179282,422.69391979118893,423.19849407041096,422.8157450425683
